UserGenere,UserAge,UserExperience,UserFlicker,UserGlassesUse,UserVisionProblems,UserEyeDominance,StaticFrame,CameraAutoMovement,RegionOfInterest,TimeStamp,CameraFieldOfView,PlayerSpeed,PlayerAcceleration,CameraRotationX,CameraRotationY,CameraRotationZ,PlayerPositionX,PlayerPositionY,PlayerPositionZ,GameFps,DiscomfortLevel
1,2,0,1,1,5,1,0,1,2,82.0044,111.7553,10,0,-0.05970131,-0.02853244,0.03454274,-14.42822,9.863379,2673.69,90,0
1,2,0,1,1,5,1,0,1,2,83.01079,111.7553,10,0,-0.06036473,-0.031266,0.03596509,-16.91239,10.19895,2683.754,90,0
1,2,0,1,1,5,1,0,1,2,84.00543,111.7553,10,0,-0.04001696,-0.006014777,0.03709103,-19.72127,10.19385,2693.7,90,0
1,2,0,1,1,5,1,0,1,0,85.00938,111.7553,10,0,-0.04138567,-0.01490445,0.04659376,-17.02145,5.858392,2703.741,90,0
1,2,0,1,1,5,1,0,1,2,86.00385,111.7553,15,5,-0.03525349,0.09847542,0.02770941,-17.84693,7.86181,2716.99,88,0
1,2,0,1,1,5,1,0,1,2,87.01024,111.7553,15,0,-0.0269048,0.1168316,0.05195165,-7.831686,8.081532,2732.087,90,0
1,2,0,1,1,5,1,0,1,2,88.00443,111.7553,15,0,-0.0260164,0.12297,0.04967683,-0.6336365,9.528847,2747,88,0
1,2,0,1,1,5,1,0,1,2,89.00955,111.7553,15,0,-0.02117392,0.1245802,0.04768459,5.31754,9.598623,2762.077,90,0
1,2,0,1,1,5,1,0,1,1,90.00391,111.7553,15,0,-0.01794604,0.1187765,0.04246301,9.42037,8.360499,2776.994,90,0
1,2,0,1,1,5,1,0,1,2,91.00847,111.7553,20,5,-0.04163432,0.0849187,0.03804085,11.82047,6.716239,2793.739,90,0
1,2,0,1,1,5,1,0,1,2,92.0016,111.7553,20,0,-0.04162699,0.05030575,0.03454984,12.96841,9.053952,2813.602,88,0
1,2,0,1,1,5,1,0,1,2,93.00795,111.7553,20,0,-0.0462917,0.04051757,0.04567644,14.09517,9.461169,2833.729,90,0
1,2,0,1,1,5,1,0,1,2,94.00253,111.7553,20,0,-0.04576435,0.04520994,0.04149953,13.31765,9.533961,2853.62,88,0
1,2,0,1,1,5,1,0,1,2,95.00549,111.7553,15,-5,-0.04637894,0.04465217,0.03763552,13.26714,8.32187,2870.514,90,0
1,2,0,1,1,5,1,0,1,2,96.00258,111.7553,15,0,-0.0519808,0.04435803,0.03899849,13.92939,8.206018,2885.471,88,0
1,2,0,1,1,5,1,0,1,2,97.00802,111.7553,15,0,-0.04844702,0.04447463,0.03766448,13.98615,9.395349,2900.553,90,0
1,2,0,1,1,5,1,0,1,2,98.01157,111.7553,15,0,-0.04856611,0.04649452,0.03793676,14.144,8.811806,2915.607,90,0
