@relation dataset-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-R12-precision6

@attribute UserGenere {0,1}
@attribute UserAge numeric
@attribute UserExperience {0,1}
@attribute UserFlicker {0,1}
@attribute UserGlassesUse {0,1}
@attribute UserVisionProblems {0,1,2,3,4,5}
@attribute UserEyeDominance {0,1}
@attribute StaticFrame {0,1}
@attribute CameraAutoMovement {0,1}
@attribute RegionOfInterest {0,1,2}
@attribute TimeStamp numeric
@attribute CameraFieldOfView {'\'(-inf-97.589966]\'','\'(97.589966-inf)\''}
@attribute PlayerSpeed numeric
@attribute PlayerAcceleration numeric
@attribute CameraRotationX numeric
@attribute CameraRotationY numeric
@attribute CameraRotationZ numeric
@attribute PlayerPositionX numeric
@attribute PlayerPositionY numeric
@attribute PlayerPositionZ numeric
@attribute GameFps numeric
@attribute DiscomfortLevel {0,1,2,3}

@data
0,2,0,0,0,4,1,0,1,2,0.01118,'\'(97.589966-inf)\'',10,10,0.00427,0.569334,-0.011053,0,12,0.111798,90,0
0,2,0,0,0,4,1,0,1,2,1.010126,'\'(97.589966-inf)\'',10,0,0.050764,0.523001,-0.019633,0,12,10.10126,90,0
0,2,0,0,0,4,1,0,1,2,2.019704,'\'(97.589966-inf)\'',10,0,0.061396,0.470281,0.007609,0,12,20.19704,88,0
0,2,0,0,0,4,1,0,1,2,3.013207,'\'(97.589966-inf)\'',10,0,0.14982,0.599272,-0.061669,0,12,30.13206,90,0
0,2,0,0,0,4,1,0,1,2,4.016532,'\'(97.589966-inf)\'',15,5,0.006137,0.301479,-0.01714,0,12,44.233,90,0
0,2,0,0,0,4,1,0,1,2,5.012938,'\'(97.589966-inf)\'',15,0,0.031614,0.167634,-0.000005,0,12,59.17904,90,0
0,2,0,0,0,4,1,0,1,2,6.017008,'\'(97.589966-inf)\'',15,0,0.049192,0.113032,0.000036,0,12,74.24009,88,0
0,2,0,0,0,4,1,0,1,2,7.011541,'\'(97.589966-inf)\'',15,0,0.051143,0.097678,0.025176,0,12,89.15807,90,0
0,2,0,0,0,4,1,0,1,2,8.017159,'\'(97.589966-inf)\'',15,0,0.066131,0.110421,0.011599,0,12,104.2423,88,0
0,2,0,0,0,4,1,0,1,2,9.019536,'\'(97.589966-inf)\'',15,0,0.034872,0.089694,0.009906,0,12,119.278,90,0
0,2,0,0,0,4,1,0,1,2,10.01561,'\'(97.589966-inf)\'',15,0,0.059027,0.11252,0.000426,0,12,134.2192,88,0
0,2,0,0,0,4,1,0,1,2,11.01028,'\'(97.589966-inf)\'',15,0,0.071048,0.153613,-0.018229,0,12,149.1393,90,0
0,2,0,0,0,4,1,0,1,2,12.01572,'\'(97.589966-inf)\'',15,0,0.066724,0.129317,-0.021518,0,12,164.2208,88,0
0,2,0,0,0,4,1,0,1,1,13.0092,'\'(97.589966-inf)\'',15,0,0.078014,0.13551,-0.023437,0,12,179.1233,90,0
0,2,0,0,0,4,1,0,1,2,14.01592,'\'(97.589966-inf)\'',15,0,0.072999,0.126872,-0.023899,0,12,194.224,90,0
0,2,0,0,0,4,1,0,1,2,15.01963,'\'(97.589966-inf)\'',15,0,0.065605,0.120019,-0.02108,0,12,209.2797,90,0
0,2,0,0,0,4,1,0,1,2,16.01334,'\'(97.589966-inf)\'',15,0,0.070071,0.12818,-0.026252,0,12,224.1853,90,0
0,2,0,0,0,4,1,0,1,2,17.01898,'\'(97.589966-inf)\'',15,0,0.074607,0.126639,-0.027704,0,12,239.2698,90,0
0,2,0,0,0,4,1,0,1,2,18.01367,'\'(97.589966-inf)\'',15,0,0.03153,0.114112,-0.024759,0,12,254.1902,90,0
0,2,0,0,0,4,1,0,1,2,19.01829,'\'(97.589966-inf)\'',15,0,0.065919,0.14668,-0.032013,0,12,269.2593,90,0
0,2,0,0,0,4,1,0,1,2,20.01369,'\'(97.589966-inf)\'',15,0,0.058524,0.14066,-0.033083,0,12,284.1903,90,0
0,2,0,0,0,4,1,0,1,2,21.01929,'\'(97.589966-inf)\'',15,0,0.061325,0.141035,-0.030872,0,12,299.2744,90,0
0,2,0,0,0,4,1,0,1,2,22.01316,'\'(97.589966-inf)\'',15,0,0.060827,0.14229,-0.033381,0,12,314.1827,90,0
0,2,0,0,0,4,1,0,1,2,23.0185,'\'(97.589966-inf)\'',15,0,0.059518,0.143817,-0.032846,0,12,329.2627,90,0
0,2,0,0,0,4,1,0,1,2,24.0117,'\'(97.589966-inf)\'',15,0,0.061932,0.138993,-0.02298,0,12,344.1606,90,0
0,2,0,0,0,4,1,0,1,2,25.0179,'\'(97.589966-inf)\'',15,0,0.062849,0.139875,-0.01208,0,12,359.2537,88,0
0,2,0,0,0,4,1,0,1,2,26.01113,'\'(97.589966-inf)\'',15,0,0.121815,0.191292,-0.033738,0,12,374.1521,90,0
0,2,0,0,0,4,1,0,1,2,27.01783,'\'(97.589966-inf)\'',15,0,0.073068,0.140341,-0.026207,0,12,389.2524,90,0
0,2,0,0,0,4,1,0,1,2,28.01027,'\'(97.589966-inf)\'',15,0,0.073517,0.142433,-0.02984,0,12,404.1391,90,0
0,2,0,0,0,4,1,0,1,2,29.01607,'\'(97.589966-inf)\'',15,0,0.064944,0.147107,-0.03209,0,12,419.2261,88,0
0,2,0,0,0,4,1,0,1,2,30.01095,'\'(97.589966-inf)\'',15,0,0.067452,0.153014,-0.032683,0,12,434.1492,90,0
0,2,0,0,0,4,1,0,1,2,31.01513,'\'(97.589966-inf)\'',15,0,0.069676,0.13463,-0.03019,0,12,449.2119,88,0
0,2,0,0,0,4,1,0,1,2,32.00915,'\'(97.589966-inf)\'',15,0,0.055345,0.090625,-0.016024,0,12,464.1222,90,0
0,2,0,0,0,4,1,0,1,2,33.01395,'\'(97.589966-inf)\'',15,0,0.004793,0.088414,-0.005603,0,12,479.194,88,0
0,2,0,0,0,4,1,0,1,2,34.00961,'\'(97.589966-inf)\'',15,0,0.082296,0.096451,-0.012247,0,12,494.1292,90,0
0,2,0,0,0,4,1,0,1,2,35.01472,'\'(97.589966-inf)\'',15,0,0.126766,0.187164,-0.053328,0,12,509.2063,90,0
0,2,0,0,0,4,1,0,1,1,36.01988,'\'(97.589966-inf)\'',15,0,0.290128,0.18836,-0.078956,0,12,524.2833,90,0
0,2,0,0,0,4,1,0,1,2,37.01426,'\'(97.589966-inf)\'',15,0,0.152891,0.063589,-0.058062,0,12,539.1989,90,0
0,2,0,0,0,4,1,0,1,2,38.00901,'\'(97.589966-inf)\'',15,0,0.05841,-0.151412,-0.046788,0,12,554.1201,90,0
0,2,0,0,0,4,1,0,1,2,39.01337,'\'(97.589966-inf)\'',15,0,0.026781,0.089237,-0.001254,0,12,569.1855,90,0
0,2,0,0,0,4,1,0,1,2,40.01944,'\'(97.589966-inf)\'',15,0,0.044099,0.091214,-0.004939,0,12,584.2766,90,0
0,2,0,0,0,4,1,0,1,2,41.01356,'\'(97.589966-inf)\'',15,0,0.046861,0.092919,-0.009099,0,12,599.1886,90,0
0,2,0,0,0,4,1,0,1,2,42.01715,'\'(97.589966-inf)\'',15,0,0.04874,0.100614,-0.011519,0,12,614.2418,90,0
0,2,0,0,0,4,1,0,1,2,43.01268,'\'(97.589966-inf)\'',15,0,0.064527,0.114877,-0.019996,0,12,629.1749,90,0
0,2,0,0,0,4,1,0,1,2,44.01804,'\'(97.589966-inf)\'',15,0,0.071117,0.118357,-0.017915,0,12,644.2554,90,0
0,2,0,0,0,4,1,0,1,2,45.01237,'\'(97.589966-inf)\'',15,0,0.103574,0.188404,-0.036194,0,12,659.1705,90,0
0,2,0,0,0,4,1,0,1,2,46.01754,'\'(97.589966-inf)\'',15,0,0.080199,0.175862,-0.027921,0,12,674.2482,88,0
0,2,0,0,0,4,1,0,1,2,47.01046,'\'(97.589966-inf)\'',15,0,0.080548,0.152506,-0.039412,0,12,689.1425,90,0
0,2,0,0,0,4,1,0,1,2,48.01698,'\'(97.589966-inf)\'',15,0,0.052815,0.110108,-0.041188,0,12,704.2403,88,0
0,2,0,0,0,4,1,0,1,2,49.01945,'\'(97.589966-inf)\'',15,0,0.055125,0.118592,-0.038744,0,12,719.2772,90,0
0,2,0,0,0,4,1,0,1,2,50.01559,'\'(97.589966-inf)\'',15,0,0.112997,0.087776,-0.018326,0,12,734.2192,88,0
0,2,0,0,0,4,1,0,1,2,51.01905,'\'(97.589966-inf)\'',15,0,0.047538,0.332345,0.000819,0,12,749.2711,90,0
0,2,0,0,0,4,1,0,1,2,52.01301,'\'(97.589966-inf)\'',15,0,0.054065,0.093739,-0.005393,0,12,764.1804,88,0
0,2,0,0,0,4,1,0,1,2,53.0184,'\'(97.589966-inf)\'',15,0,0.047235,0.12001,-0.001056,0,12,779.2612,84,0
0,2,0,0,0,4,1,0,1,2,54.01217,'\'(97.589966-inf)\'',15,0,0.094436,0.168227,-0.009277,0,12,794.1679,90,0
0,2,0,0,0,4,1,0,1,2,55.00942,'\'(97.589966-inf)\'',15,0,0.073569,0.169703,-0.038596,0,12,809.1264,88,0
0,2,0,0,0,4,1,0,1,1,56.01333,'\'(97.589966-inf)\'',15,0,0.052021,0.166112,-0.021529,0,12,824.1849,90,0
0,2,0,0,0,4,1,0,1,2,57.01999,'\'(97.589966-inf)\'',15,0,0.033971,0.143509,-0.016686,0,12,839.2846,90,0
0,2,0,0,0,4,1,0,1,2,58.01328,'\'(97.589966-inf)\'',15,0,-0.047907,0.126061,-0.00109,0,12,854.184,90,0
0,2,0,0,0,4,1,0,1,2,59.01987,'\'(97.589966-inf)\'',15,0,-0.045432,0.12466,0.000979,0,12,869.283,90,0
0,2,0,0,0,4,1,0,1,2,60.01365,'\'(97.589966-inf)\'',15,0,-0.026727,0.127635,0.001526,0,12,884.1894,90,0
0,2,0,0,0,4,1,0,1,2,61.01932,'\'(97.589966-inf)\'',15,0,-0.012303,0.125939,0.00196,0,12,899.2743,90,0
0,2,0,0,0,4,1,0,1,2,62.01309,'\'(97.589966-inf)\'',15,0,-0.003627,0.12816,0.001568,0,12,914.1806,90,0
0,2,0,0,0,4,1,0,1,2,63.01809,'\'(97.589966-inf)\'',15,0,0.021604,0.145261,0.000654,0,12,929.2555,90,0
0,2,0,0,0,4,1,0,1,2,64.00931,'\'(97.589966-inf)\'',15,0,0.023054,0.137056,0.001489,0,12,944.1235,90,0
0,2,0,0,0,4,1,0,1,2,65.01701,'\'(97.589966-inf)\'',15,0,0.030175,0.137199,0.001519,0,12,959.2393,88,0
0,2,0,0,0,4,1,0,1,2,66.01165,'\'(97.589966-inf)\'',15,0,0.040478,0.136528,0.00275,0,12,974.1592,90,0
0,2,0,0,0,4,1,0,1,2,67.01765,'\'(97.589966-inf)\'',15,0,0.065096,0.144378,-0.003535,0,12,989.2499,88,0
0,2,0,0,0,4,1,0,1,2,68.01124,'\'(97.589966-inf)\'',15,0,0.054231,0.225308,0.005374,0,12,1004.154,90,0
0,2,0,0,0,4,1,0,1,2,69.01305,'\'(97.589966-inf)\'',15,0,0.051929,0.4753,-0.015951,0,12,1019.182,90,0
0,2,0,0,0,4,1,0,1,2,70.0105,'\'(97.589966-inf)\'',15,0,0.009025,0.069859,0.001311,0,12,1034.143,90,0
0,2,0,0,0,4,1,0,1,2,71.01341,'\'(97.589966-inf)\'',15,0,-0.005927,-0.218848,0.016839,0,12,1049.187,88,0
0,2,0,0,0,4,1,0,1,2,72.01969,'\'(97.589966-inf)\'',15,0,0.051054,0.131386,0.032573,0,12,1064.281,88,0
0,2,0,0,0,4,1,0,1,2,73.0144,'\'(97.589966-inf)\'',15,0,0.208078,0.238189,-0.0587,0,12,1079.202,90,0
0,2,0,0,0,4,1,0,1,2,74.01958,'\'(97.589966-inf)\'',15,0,0.154664,0.238262,-0.075549,0,12,1094.28,82,0
0,2,0,0,0,4,1,0,1,2,75.01276,'\'(97.589966-inf)\'',15,0,0.121606,0.240997,-0.075935,0,12,1109.178,90,0
